CustomerID,Recency,Frequency,Monetary,TotalQuantity,ProductDiversity,TransactionCount,AverageOrderValue,BasketSize
17515,31,4,639.02,243,49,87,159.76,60.75
17516,15,5,764.88,414,113,135,152.98,82.8
17517,309,1,153.94,102,11,11,153.94,102.0
17519,17,6,1844.02,1236,60,82,307.34,206.0
17520,54,1,546.81,365,30,30,546.81,365.0
17521,30,3,723.21,519,38,45,241.07,173.0
17522,2,5,1070.71,1034,59,73,214.14,206.8
17523,11,4,652.74,872,25,33,163.18,218.0
17524,361,1,145.0,90,6,6,145.0,90.0
17525,360,1,422.7,82,9,9,422.7,82.0
17526,5,4,1195.8999999999999,310,17,19,298.97,77.5
17527,54,4,939.37,488,45,47,234.84,122.0
17528,1,8,3628.5,2138,183,253,453.56,267.25
17530,1,10,2367.12,1514,306,390,236.71,151.4
17531,190,1,296.7,136,14,14,296.7,136.0
17534,54,1,223.36,103,9,9,223.36,103.0
17535,280,1,164.4,136,13,13,164.4,136.0
17536,177,1,76.5,6,3,3,76.5,6.0
17537,30,2,887.6700000000001,699,74,74,443.84,349.5
17538,26,1,98.42,134,9,9,98.42,134.0
17540,25,2,578.9,194,20,25,289.45,97.0
17542,270,1,170.75,134,24,25,170.75,134.0
17545,43,3,642.32,337,122,141,214.11,112.33
17548,234,1,103.3,58,5,5,103.3,58.0
17549,24,2,148.86,210,5,6,74.43,105.0
17550,197,3,267.16,86,42,42,89.05,28.67
17551,359,1,290.34,142,39,39,290.34,142.0
17552,60,4,930.41,719,43,49,232.6,179.75
17553,130,1,1487.6,1048,2,2,1487.6,1048.0
17554,1,5,1952.45,1763,58,88,390.49,352.6
17555,20,2,480.31,348,101,105,240.16,174.0
17556,206,1,157.9,101,6,6,157.9,101.0
17557,14,3,541.46,306,27,34,180.49,102.0
17560,95,4,854.95,635,22,26,213.74,158.75
17561,19,1,165.12,144,44,45,165.12,144.0
17562,14,7,1122.38,817,48,63,160.34,116.71
17564,24,3,454.01,146,38,49,151.34,48.67
17566,8,2,869.77,497,113,142,434.88,248.5
17567,7,8,4331.48,2632,110,165,541.43,329.0
17569,332,1,344.14,159,29,29,344.14,159.0
17571,50,4,1425.67,876,247,271,356.42,219.0
17572,71,4,226.75000000000003,95,7,12,56.69,23.75
17573,29,3,380.6,308,24,25,126.87,102.67
17574,243,1,185.65,77,8,8,185.65,77.0
17576,8,19,3564.83,1967,245,402,187.62,103.53
17578,218,1,143.45999999999998,138,5,5,143.46,138.0
17579,5,3,448.90000000000003,258,46,50,149.63,86.0
17580,253,3,215.72,88,43,45,71.91,29.33
17581,1,25,11025.24,5915,229,439,441.01,236.6
17582,236,1,175.27,123,28,29,175.27,123.0
17584,7,2,1242.3,458,30,35,621.15,229.0
17585,109,4,1116.68,1650,176,208,279.17,412.5
17588,100,3,1240.2,676,19,23,413.4,225.33
17589,60,4,2404.17,1631,172,253,601.04,407.75
17590,2,3,1468.02,822,162,196,489.34,274.0
17591,73,7,2203.67,1000,81,157,314.81,142.86
17593,4,5,3923.86,3089,190,212,784.77,617.8
17594,85,2,993.1800000000001,550,42,50,496.59,275.0
17595,12,2,386.69,228,68,82,193.34,114.0
17596,23,7,2806.69,4376,168,265,400.96,625.14
17597,214,1,2044.3700000000001,1176,55,55,2044.37,1176.0
17600,18,1,161.67000000000002,144,13,13,161.67,144.0
17601,239,1,116.00999999999999,103,9,9,116.01,103.0
17602,2,6,5054.42,4116,335,551,842.4,686.0
17603,78,1,394.72,74,11,11,394.72,74.0
17604,217,2,309.36,169,57,63,154.68,84.5
17608,33,2,191.99,229,54,56,96.0,114.5
17609,41,5,1105.78,719,199,233,221.16,143.8
17611,7,15,3961.12,2550,440,567,264.07,170.0
17612,53,6,2048.45,1808,116,135,341.41,301.33
17613,23,14,4544.55,2490,211,306,324.61,177.86
17614,57,1,386.32,235,97,98,386.32,235.0
17615,130,3,329.6,140,13,14,109.87,46.67
17616,174,3,571.1999999999999,224,1,3,190.4,74.67
17618,6,3,930.28,319,56,67,310.09,106.33
17619,312,1,214.37,124,71,74,214.37,124.0
17620,60,1,81.44,60,4,4,81.44,60.0
17621,21,3,1379.9,514,24,26,459.97,171.33
17623,33,1,527.05,265,33,33,527.05,265.0
17624,15,2,843.48,554,49,50,421.74,277.0
17625,18,4,2020.4,1180,223,306,505.1,295.0
17628,81,1,75.75,79,5,5,75.75,79.0
17629,6,8,1814.1200000000001,1629,106,123,226.76,203.62
17630,170,2,503.6,158,24,26,251.8,79.0
17631,2,3,528.33,334,39,39,176.11,111.33
17633,31,4,1324.84,644,59,70,331.21,161.0
17634,36,9,2358.59,838,209,296,262.07,93.11
17636,19,1,285.56,182,20,20,285.56,182.0
17637,31,2,547.0600000000001,280,35,35,273.53,140.0
17639,276,1,108.5,49,7,7,108.5,49.0
17640,87,1,621.66,250,5,5,621.66,250.0
17642,120,2,712.29,474,34,40,356.14,237.0
17643,373,1,101.55,71,8,8,101.55,71.0
17644,1,11,2895.64,1793,102,157,263.24,163.0
17646,219,3,1008.39,323,46,51,336.13,107.67
17647,65,1,133.06,30,7,7,133.06,30.0
17648,61,4,1797.5,487,81,91,449.38,121.75
17649,138,1,868.49,399,52,52,868.49,399.0
17650,21,1,166.07999999999998,150,8,8,166.08,150.0
17651,12,10,3945.0,3112,149,232,394.5,311.2
17652,25,12,4867.72,2509,118,259,405.64,209.08
17653,37,4,1207.56,1409,44,44,301.89,352.25
17654,277,1,117.55,41,22,22,117.55,41.0
17655,11,7,2638.94,1116,66,91,376.99,159.43
17656,73,5,1674.69,1399,67,82,334.94,279.8
17658,26,2,595.42,616,17,19,297.71,308.0
17659,17,12,2999.46,1525,127,158,249.96,127.08
17660,141,1,178.75,121,37,38,178.75,121.0
17663,26,7,1802.91,797,63,86,257.56,113.86
17664,19,2,604.64,604,41,43,302.32,302.0
17666,4,2,728.16,596,14,18,364.08,298.0
17667,66,5,2055.51,1033,85,116,411.1,206.6
17668,1,2,347.75,93,14,15,173.88,46.5
17669,43,7,3406.7200000000003,1916,45,68,486.67,273.71
17670,228,1,205.7,110,11,11,205.7,110.0
17671,16,4,1572.71,772,40,53,393.18,193.0
17672,50,2,3178.17,1690,105,110,1589.08,845.0
17673,2,6,1594.97,1462,118,218,265.83,243.67
17674,74,2,551.04,672,19,27,275.52,336.0
17675,1,31,20374.28,8360,239,705,657.23,269.68
17676,4,6,1371.18,922,49,77,228.53,153.67
17677,2,30,16345.38,9772,178,303,544.85,325.73
17678,264,1,298.11,207,16,16,298.11,207.0
17679,53,2,1992.1100000000001,729,29,30,996.06,364.5
17680,24,1,184.4,96,11,11,184.4,96.0
17682,10,6,2474.33,1367,48,118,412.39,227.83
17684,44,1,239.41,145,15,15,239.41,145.0
17685,17,7,3155.83,1907,88,127,450.83,272.43
17686,7,7,5739.46,2478,205,286,819.92,354.0
17690,30,15,4726.8,1769,186,252,315.12,117.93
17691,358,2,290.40000000000003,134,18,19,145.2,67.0
17692,127,4,740.94,672,34,46,185.24,168.0
17693,137,1,200.47,231,16,16,200.47,231.0
17694,142,1,283.12,184,15,15,283.12,184.0
17695,132,2,765.34,779,30,35,382.67,389.5
17696,38,8,2285.71,1756,78,115,285.71,219.5
17697,236,1,338.95,93,19,19,338.95,93.0
17698,261,1,154.95,93,8,8,154.95,93.0
17700,17,4,2534.64,1266,116,142,633.66,316.5
17701,253,1,417.95,109,24,24,417.95,109.0
17702,30,4,1824.37,1353,58,74,456.09,338.25
17703,35,3,798.74,590,47,55,266.25,196.67
17704,169,2,885.19,343,27,31,442.6,171.5
17705,3,9,1823.52,963,63,103,202.61,107.0
17706,4,17,10504.49,3899,270,382,617.91,229.35
17707,185,2,152.4,144,3,5,76.2,72.0
17708,188,2,263.33,90,28,34,131.66,45.0
17709,170,1,137.45,17,7,7,137.45,17.0
17711,11,2,385.1,246,22,23,192.55,123.0
17712,45,1,522.91,215,29,29,522.91,215.0
17714,321,1,153.0,92,10,10,153.0,92.0
17715,201,1,326.4,384,1,1,326.4,384.0
17716,23,11,5655.99,3072,171,245,514.18,279.27
17718,232,1,139.35,83,6,6,139.35,83.0
17719,38,15,5396.04,2466,111,274,359.74,164.4
17720,26,4,1195.94,576,39,50,298.98,144.0
17722,96,4,2424.04,1595,111,115,606.01,398.75
17723,127,6,3276.4000000000005,792,4,10,546.07,132.0
17724,71,3,1033.0,300,38,40,344.33,100.0
17725,16,11,3439.08,2162,115,192,312.64,196.55
17727,15,1,1060.25,645,66,66,1060.25,645.0
17728,4,3,2876.01,1469,153,165,958.67,489.67
17730,3,13,5298.4800000000005,3576,127,218,407.58,275.08
17731,79,4,1240.11,493,54,67,310.03,123.25
17732,373,1,303.97,93,18,18,303.97,93.0
17733,39,2,692.19,463,33,35,346.1,231.5
17734,54,3,700.63,422,40,43,233.54,140.67
17735,2,19,13110.02,8439,319,690,690.0,444.16
17736,9,3,377.44,238,24,25,125.81,79.33
17737,9,2,168.24,108,8,10,84.12,54.0
17738,19,4,1879.05,1029,89,97,469.76,257.25
17739,12,7,2791.35,861,29,47,398.76,123.0
17742,113,2,355.11,89,13,15,177.56,44.5
17744,4,6,2322.4,3412,110,136,387.07,568.67
17746,240,1,110.25,29,6,6,110.25,29.0
17747,113,1,71.4,12,1,1,71.4,12.0
17749,178,2,674.52,320,33,35,337.26,160.0
17750,5,9,1710.45,3747,101,184,190.05,416.33
17752,359,1,80.64,192,1,1,80.64,192.0
17754,1,5,1664.6499999999999,1816,82,89,332.93,363.2
17757,1,30,5593.39,3318,275,740,186.45,110.6
17758,19,8,3408.2,2054,310,404,426.02,256.75
17759,17,3,819.96,697,82,90,273.32,232.33
17760,22,2,287.59,239,25,25,143.79,119.5
17761,33,1,712.78,398,19,19,712.78,398.0
17763,263,1,15.0,12,1,1,15.0,12.0
17764,51,2,772.55,351,71,71,386.28,175.5
17765,159,3,367.63,143,51,56,122.54,47.67
17767,15,1,271.2,128,21,21,271.2,128.0
17768,8,3,2081.9,1122,77,98,693.97,374.0
17769,13,10,3957.43,1850,200,304,395.74,185.0
17770,199,5,1143.27,365,33,38,228.65,73.0
17771,57,2,245.81,287,51,54,122.9,143.5
17772,11,2,173.45,55,50,50,86.72,27.5
17774,97,4,1213.73,508,123,153,303.43,127.0
17775,255,1,56.4,72,3,3,56.4,72.0
17777,25,3,647.56,501,141,190,215.85,167.0
17779,21,3,650.32,396,73,81,216.77,132.0
17781,159,2,188.02,34,12,12,94.01,17.0
17783,72,2,283.47,354,67,67,141.74,177.0
17785,53,1,131.94,67,13,13,131.94,67.0
17786,85,2,266.85,195,57,68,133.43,97.5
17787,153,4,1817.54,896,94,128,454.38,224.0
17788,74,2,1117.9,211,3,5,558.95,105.5
17789,281,1,225.9,74,14,14,225.9,74.0
17790,27,14,1964.3,835,121,189,140.31,59.64
17791,30,1,106.1,46,10,10,106.1,46.0
17793,25,1,300.34,226,49,52,300.34,226.0
17795,180,2,342.83,305,43,45,171.42,152.5
17796,40,4,690.0,176,63,81,172.5,44.0
17797,22,3,780.43,498,102,111,260.14,166.0
17799,22,10,3039.17,1753,280,404,303.92,175.3
17800,37,9,1187.21,732,51,103,131.91,81.33
17802,82,3,1285.04,752,102,140,428.35,250.67
17805,74,1,512.31,478,10,10,512.31,478.0
17806,11,1,546.04,727,43,43,546.04,727.0
17809,16,12,5411.91,2057,46,61,450.99,171.42
17811,4,39,7761.82,4146,359,828,199.02,106.31
17812,13,4,699.81,329,113,133,174.95,82.25
17813,14,5,1698.07,752,297,348,339.61,150.4
17816,37,4,36.56,30,16,17,9.14,7.5
17817,4,3,387.68,67,32,33,129.23,22.33
17819,72,7,3704.87,1031,36,48,529.27,147.29
17824,51,1,298.4,408,13,13,298.4,408.0
17827,5,5,1987.33,1240,190,215,397.47,248.0
17828,23,4,1820.09,667,54,67,455.02,166.75
17829,299,1,889.24,496,30,30,889.24,496.0
17830,2,3,398.7,92,18,23,132.9,30.67
17831,33,1,35.400000000000006,12,2,2,35.4,12.0
17832,50,1,155.37,208,61,61,155.37,208.0
17835,3,3,342.24,344,45,59,114.08,114.67
17836,47,1,110.21000000000001,88,23,24,110.21,88.0
17837,42,8,1541.23,510,110,162,192.65,63.75
17838,27,5,2720.8,1831,96,117,544.16,366.2
17839,42,1,318.15,257,50,52,318.15,257.0
17841,2,124,40519.84,22834,1323,7676,326.77,184.15
17843,303,1,205.48,113,36,37,205.48,113.0
17844,107,1,51.559999999999995,52,5,5,51.56,52.0
17846,85,1,2033.1,1,1,1,2033.1,1.0
17848,81,9,901.2,398,41,51,100.13,44.22
17849,218,4,605.8000000000001,114,14,26,151.45,28.5
17850,372,34,5391.21,1733,21,297,158.56,50.97
17852,12,2,114.34,53,21,24,57.17,26.5
17854,185,2,311.26,84,15,15,155.63,42.0
17855,373,1,208.97,197,17,17,208.97,197.0
17856,2,4,1418.03,842,12,15,354.51,210.5
17857,4,23,26879.04,19256,19,54,1168.65,837.22
17858,6,12,5140.66,2694,101,197,428.39,224.5
17859,305,1,141.92,102,23,23,141.92,102.0
17860,369,1,226.45000000000002,93,49,52,226.45,93.0
17861,3,8,2097.88,1985,172,219,262.24,248.12
17862,324,1,330.9,100,11,11,330.9,100.0
17863,59,6,3160.0,2638,110,148,526.67,439.67
17864,13,3,554.85,706,70,90,184.95,235.33
17865,31,20,10526.32,5757,191,370,526.32,287.85
17866,143,1,329.65000000000003,174,9,9,329.65,174.0
17867,30,6,1157.8700000000001,508,62,68,192.98,84.67
17869,107,5,428.18,111,37,40,85.64,22.2
17870,2,12,1865.8899999999999,1351,214,270,155.49,112.58
17871,205,1,155.9,182,10,10,155.9,182.0
17873,80,5,1848.96,1035,24,43,369.79,207.0
17874,185,6,683.46,221,37,46,113.91,36.83
17877,170,1,237.61,98,12,12,237.61,98.0
17878,44,1,379.45,401,26,26,379.45,401.0
17879,174,1,178.52,45,6,6,178.52,45.0
17880,365,1,458.92,314,26,26,458.92,314.0
17881,304,1,133.35,32,8,8,133.35,32.0
17883,3,4,664.34,374,133,142,166.08,93.5
17884,4,4,695.07,817,107,113,173.77,204.25
17885,12,1,156.34,110,50,53,156.34,110.0
17886,32,3,869.28,469,93,102,289.76,156.33
17887,129,1,111.35,30,10,10,111.35,30.0
17888,21,8,716.0,973,60,65,89.5,121.62
17889,212,2,201.37,77,20,20,100.68,38.5
17890,323,2,586.89,402,88,91,293.44,201.0
17891,162,1,203.85999999999999,393,34,34,203.86,393.0
17892,56,3,244.1,109,27,28,81.37,36.33
17893,225,1,107.21,149,15,15,107.21,149.0
17894,72,8,1118.96,404,127,192,139.87,50.5
17895,44,1,95.45,127,15,15,95.45,127.0
17896,23,1,256.32,288,2,2,256.32,288.0
17897,173,3,541.81,222,100,108,180.6,74.0
17898,85,2,152.06,190,27,28,76.03,95.0
17899,159,1,154.55,170,29,31,154.55,170.0
17900,190,2,112.19999999999999,73,4,6,56.1,36.5
17901,29,1,110.38,24,19,19,110.38,24.0
17904,21,1,181.07,59,33,34,181.07,59.0
17905,71,4,798.99,406,33,33,199.75,101.5
17906,247,1,72.9,26,12,12,72.9,26.0
17908,374,1,232.03,169,51,54,232.03,169.0
17911,9,1,366.23,223,39,39,366.23,223.0
17912,310,5,310.06,184,35,37,62.01,36.8
17913,59,2,408.65,288,55,58,204.32,144.0
17914,4,1,329.36,457,72,75,329.36,457.0
17917,45,3,335.03,184,77,92,111.68,61.33
17919,88,1,1304.04,756,23,23,1304.04,756.0
17920,4,17,4119.5,2473,407,665,242.32,145.47
17921,64,4,820.23,425,114,142,205.06,106.25
17923,282,1,207.50000000000003,50,1,1,207.5,50.0
17924,12,7,2962.5,1160,26,31,423.21,165.71
17925,373,1,244.08,72,1,1,244.08,72.0
17926,133,2,397.29,306,17,21,198.64,153.0
17928,45,2,212.54,140,23,23,106.27,70.0
17929,11,4,843.0,108,4,5,210.75,27.0
17930,36,5,1740.48,1594,26,39,348.1,318.8
17931,134,2,408.36,249,63,65,204.18,124.5
17932,29,3,1331.57,789,84,90,443.86,263.0
17934,52,2,704.25,478,21,21,352.12,239.0
17935,138,2,145.79,82,28,29,72.9,41.0
17936,5,1,380.13,257,68,72,380.13,257.0
17937,9,7,4301.22,1754,19,43,614.46,250.57
17939,160,1,99.14,40,12,12,99.14,40.0
17940,49,10,4020.04,9323,6,18,402.0,932.3
17941,131,1,304.56,252,2,2,304.56,252.0
17942,8,1,77.50000000000001,38,2,2,77.5,38.0
17946,233,2,149.57999999999998,75,18,20,74.79,37.5
17947,37,1,176.68,168,9,9,176.68,168.0
17948,147,1,358.56000000000006,144,1,1,358.56,144.0
17949,1,45,58510.48,30546,29,70,1300.23,678.8
17950,72,3,482.2,366,63,71,160.73,122.0
17951,40,3,1008.5400000000001,616,18,20,336.18,205.33
17954,5,12,2314.13,2221,326,477,192.84,185.08
17955,199,4,557.3,273,14,19,139.32,68.25
17956,249,1,12.75,1,1,1,12.75,1.0
17957,66,1,111.68,287,31,31,111.68,287.0
17958,117,1,508.46000000000004,84,7,7,508.46,84.0
17960,171,1,73.78,41,26,26,73.78,41.0
17961,21,39,1296.44,560,211,249,33.24,14.36
17962,142,1,102.41,127,33,34,102.41,127.0
17964,32,2,463.21,294,84,98,231.6,147.0
17965,38,14,2599.19,1532,274,325,185.66,109.43
17966,38,5,1098.43,2571,53,68,219.69,514.2
17967,372,1,112.27,73,41,42,112.27,73.0
17968,374,1,265.1,151,74,81,265.1,151.0
17969,166,2,228.2,152,14,14,114.1,76.0
17970,211,1,562.79,513,27,29,562.79,513.0
17972,242,1,135.19,36,30,30,135.19,36.0
17973,52,1,337.04,176,15,15,337.04,176.0
17974,25,3,703.99,500,143,165,234.66,166.67
17975,15,13,4483.26,1565,189,293,344.87,120.38
17976,372,1,321.79,93,56,57,321.79,93.0
17977,29,1,288.14,342,19,21,288.14,342.0
17978,365,1,300.91999999999996,499,12,12,300.92,499.0
17979,36,4,732.41,383,116,138,183.1,95.75
17980,166,3,811.45,682,23,30,270.48,227.33
17984,145,1,152.68,98,48,48,152.68,98.0
17985,22,1,631.35,171,20,21,631.35,171.0
17986,56,1,20.8,10,1,1,20.8,10.0
17987,185,1,198.57,261,13,13,198.57,261.0
17988,12,7,201.12,43,37,38,28.73,6.14
17990,237,3,630.84,414,27,29,210.28,138.0
17991,225,2,93.35,25,4,5,46.68,12.5
17994,122,4,674.89,495,63,79,168.72,123.75
17995,282,1,76.1,133,2,2,76.1,133.0
17997,74,8,1962.46,2273,133,164,245.31,284.12
17999,37,2,380.39,219,87,91,190.2,109.5
18001,12,2,415.13,362,56,57,207.56,181.0
18004,362,1,157.92,75,32,37,157.92,75.0
18005,4,2,226.47,86,52,53,113.24,43.0
18006,23,1,444.68,220,21,22,444.68,220.0
18008,70,9,2116.19,1581,24,30,235.13,175.67
18009,235,1,247.39,125,31,31,247.39,125.0
18010,257,1,174.8,60,14,14,174.8,60.0
18011,373,1,102.78999999999999,71,28,28,102.79,71.0
18013,155,2,187.29,285,31,31,93.64,142.5
18014,28,1,162.22,66,29,30,162.22,66.0
18015,4,1,120.03,157,46,46,120.03,157.0
18016,32,5,1477.66,1027,90,122,295.53,205.4
18017,81,3,523.0,300,1,3,174.33,100.0
18018,108,2,122.14,55,29,29,61.07,27.5
18019,52,1,38.45,7,5,5,38.45,7.0
18022,36,1,612.72,703,141,164,612.72,703.0
18024,153,2,389.78,184,21,21,194.89,92.0
18027,99,1,115.31,78,21,21,115.31,78.0
18030,4,2,230.64999999999998,67,8,9,115.32,33.5
18032,334,1,73.5,42,5,5,73.5,42.0
18033,65,1,93.82000000000001,252,32,33,93.82,252.0
18034,22,2,418.68,559,99,110,209.34,279.5
18035,36,3,713.89,584,44,49,237.96,194.67
18036,32,3,403.12,232,77,94,134.37,77.33
18037,154,6,70.02,20,19,19,11.67,3.33
18040,19,2,357.20000000000005,148,18,19,178.6,74.0
18041,12,21,4097.37,3758,285,458,195.11,178.95
18042,54,1,165.04999999999998,33,7,7,165.05,33.0
18043,25,3,529.29,265,106,115,176.43,88.33
18044,4,10,2088.6,1033,88,127,208.86,103.3
18045,45,1,178.34,138,43,43,178.34,138.0
18048,203,2,172.29000000000002,127,6,7,86.15,63.5
18050,359,1,74.4,40,5,5,74.4,40.0
18053,71,1,300.02,302,20,20,300.02,302.0
18055,7,10,6761.34,2452,223,358,676.13,245.2
18056,288,1,363.65,211,19,19,363.65,211.0
18058,10,1,170.16,88,3,3,170.16,88.0
18059,23,3,306.46,258,17,18,102.15,86.0
18061,22,10,2119.41,955,18,46,211.94,95.5
18062,173,3,720.52,396,23,27,240.17,132.0
18064,133,2,814.0,384,7,7,407.0,192.0
18065,6,14,2392.83,1027,110,137,170.92,73.36
18066,75,1,318.0,108,10,10,318.0,108.0
18067,40,1,396.33,189,36,37,396.33,189.0
18068,289,1,101.7,6,1,1,101.7,6.0
18069,26,5,2009.24,1296,334,457,401.85,259.2
18071,258,2,453.0,260,23,25,226.5,130.0
18072,186,1,247.44,288,18,18,247.44,288.0
18073,114,12,3859.82,3102,23,72,321.65,258.5
18074,374,1,489.6,190,13,13,489.6,190.0
18075,23,10,2611.75,1464,97,142,261.18,146.4
18077,8,11,2584.41,1839,101,223,234.95,167.18
18078,217,2,336.13,145,27,29,168.06,72.5
18079,45,4,3613.15,7347,99,123,903.29,1836.75
18080,19,2,1231.5,642,2,2,615.75,321.0
18081,36,3,343.45,195,14,17,114.48,65.0
18082,26,1,680.84,608,62,70,680.84,608.0
18084,16,1,90.48,312,1,1,90.48,312.0
18085,330,2,689.95,265,25,29,344.98,132.5
18086,274,1,101.34,106,7,7,101.34,106.0
18087,98,2,4055.7200000000003,3907,2,2,2027.86,1953.5
18088,61,1,166.03,107,35,37,166.03,107.0
18092,2,11,9068.26,4252,28,89,824.39,386.55
18093,93,4,2106.52,1392,31,36,526.63,348.0
18094,82,7,3017.3,2518,39,70,431.04,359.71
18095,313,2,580.05,419,20,21,290.02,209.5
18096,12,3,849.06,788,157,196,283.02,262.67
18097,8,6,2662.4,1662,65,106,443.73,277.0
18099,127,1,168.31,149,19,19,168.31,149.0
18101,11,2,222.4,87,37,40,111.2,43.5
18102,1,60,259657.3,64124,150,431,4327.62,1068.73
18104,37,1,754.64,362,38,38,754.64,362.0
18105,38,1,113.48000000000002,46,18,18,113.48,46.0
18106,330,1,421.9,126,33,37,421.9,126.0
18108,254,1,271.0,84,17,17,271.0,84.0
18109,2,26,8004.92,4230,119,441,307.88,162.69
18110,20,1,198.8,72,33,37,198.8,72.0
18112,12,2,352.69,255,26,26,176.34,127.5
18113,369,1,76.32000000000001,72,1,1,76.32,72.0
18114,290,1,220.1,55,28,28,220.1,55.0
18116,68,8,1403.1100000000001,837,230,371,175.39,104.62
18117,26,1,315.65,605,68,72,315.65,605.0
18118,11,26,5625.08,2865,424,1263,216.35,110.19
18119,368,1,180.7,124,29,29,180.7,124.0
18120,214,1,111.15,31,17,17,111.15,31.0
18121,149,2,653.3000000000001,438,28,31,326.65,219.0
18122,8,6,1793.06,1225,239,357,298.84,204.17
18123,24,2,574.4399999999999,582,31,34,287.22,291.0
18125,30,4,1131.75,800,164,192,282.94,200.0
18126,61,1,200.92,135,52,52,200.92,135.0
18127,19,3,347.08,187,41,46,115.69,62.33
18129,243,1,112.55000000000001,48,13,14,112.55,48.0
18130,15,3,1059.39,824,58,70,353.13,274.67
18133,212,1,931.5,1350,1,1,931.5,1350.0
18135,29,5,681.91,349,11,20,136.38,69.8
18136,63,3,784.33,379,34,38,261.44,126.33
18138,295,1,152.65,38,8,8,152.65,38.0
18139,18,6,8438.34,5557,35,159,1406.39,926.17
18142,157,2,1019.52,1276,9,15,509.76,638.0
18143,117,2,1000.16,570,59,61,500.08,285.0
18144,8,12,2888.75,1343,27,43,240.73,111.92
18145,13,4,2861.55,2625,174,221,715.39,656.25
18146,141,2,160.35,153,10,10,80.18,76.5
18147,46,2,179.34,203,7,7,89.67,101.5
18149,51,3,612.0799999999999,310,11,16,204.03,103.33
18150,32,3,566.58,332,29,37,188.86,110.67
18151,135,2,653.35,355,38,38,326.68,177.5
18154,3,2,399.19,255,15,21,199.6,127.5
18155,75,3,371.62,266,19,25,123.87,88.67
18156,13,2,675.64,283,100,122,337.82,141.5
18158,9,2,453.4,354,24,34,226.7,177.0
18159,301,1,530.15,139,23,23,530.15,139.0
18160,57,2,638.0600000000001,294,37,39,319.03,147.0
18161,15,5,1618.69,812,49,80,323.74,162.4
18164,37,1,399.65,184,24,24,399.65,184.0
18165,177,1,302.46,254,10,10,302.46,254.0
18167,23,3,1384.8600000000001,382,24,37,461.62,127.33
18168,176,6,1160.04,592,97,130,193.34,98.67
18169,61,1,202.65,61,9,9,202.65,61.0
18170,33,3,980.3100000000001,409,29,38,326.77,136.33
18171,59,5,1231.31,481,43,54,246.26,96.2
18172,15,20,7561.68,3184,100,189,378.08,159.2
18173,87,4,2106.84,1220,23,31,526.71,305.0
18174,7,1,104.0,50,1,1,104.0,50.0
18176,358,1,476.35,283,30,30,476.35,283.0
18177,31,6,1340.8700000000001,709,53,73,223.48,118.17
18178,129,4,1590.81,983,80,97,397.7,245.75
18179,9,6,1793.17,1360,86,90,298.86,226.67
18180,5,6,1843.75,1721,108,119,307.29,286.83
18181,24,1,366.85,133,40,41,366.85,133.0
18183,227,2,632.07,371,36,37,316.04,185.5
18184,15,1,49.8,60,1,1,49.8,60.0
18185,249,1,304.25,183,17,17,304.25,183.0
18188,15,3,2001.04,1168,63,71,667.01,389.33
18189,78,2,1090.24,566,65,68,545.12,283.0
18190,192,2,284.46000000000004,140,14,15,142.23,70.0
18191,262,1,207.8,140,7,7,207.8,140.0
18192,72,1,957.97,339,45,45,957.97,339.0
18193,165,1,243.76,124,16,16,243.76,124.0
18194,82,1,973.84,632,7,7,973.84,632.0
18196,95,2,686.63,431,131,139,343.32,215.5
18198,4,17,5425.56,4074,81,159,319.15,239.65
18200,106,1,150.35,104,29,30,150.35,104.0
18202,200,3,1396.99,581,55,68,465.66,193.67
18203,157,1,160.42000000000002,43,19,19,160.42,43.0
18204,71,3,1975.3500000000001,1190,159,192,658.45,396.67
18205,36,2,517.36,192,30,32,258.68,96.0
18209,29,1,139.10000000000002,58,8,8,139.1,58.0
18210,2,6,2621.38,1398,109,134,436.9,233.0
18211,26,5,600.07,359,37,42,120.01,71.8
18212,326,1,216.07,92,30,34,216.07,92.0
18213,237,1,232.48000000000002,232,15,15,232.48,232.0
18215,89,1,299.34000000000003,118,13,13,299.34,118.0
18216,31,1,481.75,200,26,26,481.75,200.0
18217,29,2,621.75,491,27,31,310.88,245.5
18218,211,2,641.92,536,17,20,320.96,268.0
18219,3,10,2069.77,885,58,114,206.98,88.5
18220,227,1,305.28,288,2,2,305.28,288.0
18221,22,5,1041.61,791,59,64,208.32,158.2
18222,93,1,443.0,335,19,19,443.0,335.0
18223,5,14,6484.54,2948,116,272,463.18,210.57
18224,264,1,158.95000000000002,69,10,10,158.95,69.0
18225,3,12,5504.96,3242,150,269,458.75,270.17
